Warning: truncated output (original token count: 66810)
Total output lines: 1365

spec_id,family,parameters,strict_eligible
O2_multiscale_trend_call-098,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-099,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-100,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-101,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-102,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-103,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-104,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-105,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-106,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-107,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-108,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-109,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-110,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-111,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-112,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-113,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-114,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-115,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-116,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-117,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-118,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-119,O2_multiscale_trend_call,"{""product"": ""IO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-120,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-121,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-122,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-123,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-124,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-125,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-126,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-127,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-128,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-129,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-130,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-131,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-132,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-133,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-134,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-135,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-136,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-137,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-138,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-139,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-140,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-141,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-142,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-143,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-144,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-145,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-146,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-147,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-148,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-149,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-150,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-151,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-152,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-153,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-154,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-155,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-156,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-157,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-158,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-159,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-160,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-161,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-162,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-163,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-164,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-165,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-166,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-167,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-168,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-169,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-170,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-171,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-172,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-173,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-174,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-175,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-176,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-177,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-178,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-179,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [20, 40], ""moneyness"": 0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-180,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-181,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-182,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-183,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-184,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-185,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-186,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-187,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-188,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-189,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-190,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-191,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-192,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-193,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-194,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-195,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-196,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-197,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-198,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-199,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": -0.05, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-200,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-201,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-202,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-203,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.01, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-204,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-205,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.02, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-206,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-207,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.03, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-208,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-209,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 5, ""budget_pct_nav"": 0.05, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-210,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-211,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.005, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-212,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-213,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.01, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-214,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-215,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.02, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-216,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-217,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.03, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-218,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [20, 60]}",False
O2_multiscale_trend_call-219,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0, ""holding_days"": 20, ""budget_pct_nav"": 0.05, ""trend_windows"": [60, 120]}",False
O2_multiscale_trend_call-220,O2_multiscale_trend_call,"{""product"": ""HO"", ""dte_window"": [40, 70], ""moneyness"": 0.05, ""holding_days"": 5, ""budget_pct_nav"": 0.005, ""trend_windows"": [20, 60]}",False
